,cd-num,haiku,writer,kigo,season
98,13798,鮟鱇の句ばかり詠んでまだ食はず,大串章,鮟鱇,冬
99,13799,鮟鱇の骨の干さるる酒房裏,松本悦子,鮟鱇,冬
0,13800,鮟鱇の骨まで凍ててぶちきらる,加藤楸邨,鮟鱇,冬
1,13801,鮟鱇の残る下顎外される,星野恒彦,鮟鱇,冬
2,13802,鮟鱇の子といふものを喰はされぬ,星野麥丘人,鮟鱇,冬
3,13803,鮟鱇の聖者のごとく吊られけり,三谷和子,鮟鱇,冬
4,13804,鮟鱇の大顔ほめて糶られけり,長谷山博,鮟鱇,冬
5,13805,鮟鱇の胆溢れゐる鉄の皿,二宮一知,鮟鱇,冬
6,13806,鮟鱇の知恵にもおとる渡世かな,大原其戎,鮟鱇,冬
7,13807,鮟鱇の腸の潮水あふれけり,石脇みはる,鮟鱇,冬
8,13808,鮟鱇の吊し切とはいたましや,鈴木真砂女,鮟鱇,冬
9,13809,鮟鱇の吊られ日輪尚赫し,杉本寛,鮟鱇,冬
10,13810,鮟鱇の吊るされてゐて笑ひけり,飯山修,鮟鱇,冬
11,13811,鮟鱇の土曜の町に吊られけり,成井侃,鮟鱇,冬
12,13812,鮟鱇の凍てざる腸を掴み出す,遠藤若狭男,鮟鱇,冬
13,13813,鮟鱇の貌へ銀河のひとすぢ来る,Ｄ・Ｊ・リンズィー,鮟鱇,冬
14,13814,鮟鱇の面構えして世を渡る,大月桃流,鮟鱇,冬
15,13815,鮟鱇の掟のごとく吊さるる,高橋ツトミ,鮟鱇,冬
16,13816,鮟鱇の涎の糸の地べたまで,十玉幸男,鮟鱇,冬
17,13817,鮟鱇はゆるき外套着用す,安田千枝子,鮟鱇,冬
18,13818,鮟鱇やかげ膳据ゑて猪口一つ,飯田蛇笏,鮟鱇,冬
19,13819,鮟鱇をひとなでしたる刃かな,小川今日子,鮟鱇,冬
20,13820,鮟鱇を煮て面白き話せむ,清水基吉,鮟鱇,冬
21,13821,鮟鱇を食らひ地獄に堕ちんかな,小澤實,鮟鱇,冬
22,13822,鮟鱇を吊し魚屋夕景色,山口青邨,鮟鱇,冬
23,13823,鮟鱇を吊りざぶざぶと海暮るる,中拓夫,鮟鱇,冬
24,13824,鮟鱇を吊りて間口の狭くなる,水田むつみ,鮟鱇,冬
25,13825,鮟鱇を剥くに鎮めの水を打つ,菅裸馬,鮟鱇,冬
26,13826,鮟鱇を腑におとしたるところなり,西村純吉,鮟鱇,冬
27,13827,鮟鱇鍋ぬるりと生きし五十年,桑原美津子,鮟鱇鍋,冬
28,13828,鮟鱇鍋ひとの大金懐に,橋本花風,鮟鱇鍋,冬
29,13829,鮟鱇鍋河豚の苦説もなかりけり,正岡子規,鮟鱇鍋,冬
30,13830,鮟鱇鍋稼ぎし日銭夜を越さず,賀本魚山,鮟鱇鍋,冬
31,13831,鮟鱇鍋隅に凭れて覚めてをり,岩本時夫,鮟鱇鍋,冬
32,13832,鮟鱇鍋戸の開けたてに風入りぬ,舘岡沙緻,鮟鱇鍋,冬
33,13833,鮟鱇鍋酔の壮語を楯として,小林康治,鮟鱇鍋,冬
34,13834,鮟鱇鍋世に容れられずして久し,久米はじめ,鮟鱇鍋,冬
35,13835,鮟鱇鍋箸もぐらぐら煮ゆるなり,高浜虚子,鮟鱇鍋,冬
36,13836,鮟鱇鍋路地に年月重ねたり,鈴木真砂女,鮟鱇鍋,冬
37,13837,鮟鱇の屈託の肝抜かれけり,村中嬁子,鮟鱇,冬
38,13838,私へぶらさがっている野分,森須蘭,野分,秋
39,13839,霧深き机上に海の広がれり,森須蘭,霧,秋
40,13840,金木犀の音満ちてゆく夜明け,森須蘭,木犀,秋
41,13841,花芒心の眠るところかな,森須蘭,芒,秋
42,13842,十月の風を休ませ片想い,森須蘭,十月,秋
43,13843,充電を終えし案山子に囲まれる,森須蘭,案山子,
44,13844,爽籟の集まっている文書棚,森須蘭,爽籟,秋
45,13845,親子笑えり一心に切る紙キリスト,村井和一,無季,無季
46,13846,教会の冷たき椅子を拭く仕事,田中裕明,冷たし,冬
47,13847,,,,
48,13848,白息のゆたかに人を恋へりけり,藺草慶子,白息,冬
49,13849,老鶯朝から気前よく鳴く生きめやも,金子兜太,老鶯,夏
50,13850,鍵穴にまるい風して卒業す,伊東類,卒業,
51,13851,おんなじに秋のふらここさらさら砂,伊東類,秋,秋
52,13852,汗にまみれてしずけさにつまづきぬ,伊東類,汗,夏
53,13853,氷雨してだいだらぼっち腕を垂れ,山口亜希子,雹,夏
54,13854,,,,
55,13855,,,,
56,13856,今の間のおういぬふぐり聖人去り,攝津幸彦,犬ふぐり,春
57,13857,春浅し筧はほそき水落し,稲垣きくの,春浅し,春
58,13858,春愁やはたらかぬ手の指ほそく,稲垣きくの,春愁,春
59,13859,ひとわたりすみし稽古や桜もち,稲垣きくの,桜もち,春
60,13860,あてもなき夏帯買つてしまひけり,稲垣きくの,夏帯,夏
61,13861,一と言がこころへだてぬ冬の薔薇,稲垣きくの,冬の薔薇,冬
62,13862,眼のふちに疲れ残れるマスクかな,稲垣きくの,マスク,冬
63,13863,秋風や歩くと決めしときにバス,稲垣きくの,秋風,秋
64,13864,菊の香の闇ふかければ眠るなり,稲垣きくの,菊の香,秋
65,13865,佃煮を買ふ用ひとつ都鳥,稲垣きくの,都鳥,冬
66,13866,ふるさとの夜具の重さよ初鴉,佐野青陽人,初鴉,新年
67,13867,七つ星逆立つ路地や松納,佐野青陽人,松納,新年
68,13868,水草の水面に折れて春浅し,佐野青陽人,春浅し,春
69,13869,別るゝもまた愉しげの雛かな,佐野青陽人,雛,春
70,13870,木がくれにお茶揉む人の裸かな,佐野青陽人,裸,夏
71,13871,寝ねかぬる子に応へつゝ涼みけり,佐野青陽人,涼み,夏
72,13872,欠席の師の座へ舞へり夜の蠅,佐野青陽人,蠅,夏
73,13873,立秋の眼鏡ひたすや山の湖,佐野青陽人,立秋,秋
74,13874,一筋に夜明けし路地や虫の声,佐野青陽人,虫,秋
75,13875,拝殿に幣まだ見えず今朝の霜,佐野青陽人,霜,冬
76,13876,大寒や足袋に吸ひつく夜の舞台,佐野青陽人,大寒,冬
77,13877,島も詩（うた）も朝寒むわれと身じろがず,古沢太穂,朝寒,冬
78,13878,障害児母を泣き打ち雪降る都市,古沢太穂,雪降る,冬
79,13879,小さく握れり粉雪慣いの塩むすび,古沢太穂,粉雪,冬
80,13880,とまれ古稀夏大根の曳く辛み,古沢太穂,夏大根,夏
81,13881,盆梅や地下居酒屋にひとつの肱,古沢太穂,盆梅,春
82,13882,雪掻く音さくさくとまた葱切る音,古沢太穂,雪掻く,冬
83,13883,海にも降り良寛母の墓粉雪,古沢太穂,粉雪,冬
84,13884,十あまりや別に置かれし日焼茄子,古沢太穂,茄子,夏
85,13885,うしろ手が楽ですともう石榴たわわ,古沢太穂,石榴,秋
86,13886,「一つください」小さき手へ雪今年舞う,古沢太穂,雪,冬
87,13887,書棚混み霧笛の近く十二月,古沢太穂,十二月,冬
88,13888,二月北さすＢ寝台に小ごえまだ,古沢太穂,二月,春
89,13889,あめっこ市林火に買いたき咳あめも,古沢太穂,咳,冬
90,13890,初すずめ一合の酒冷（さま）すまじ,古沢太穂,初雀,新年
91,13891,一夜凉し山湖が音を断つ家に,古沢太穂,凉し,夏
92,13892,三の酉おかめの笑みで四十路で,古沢太穂,三の酉,冬
93,13893,霜の土昭和無辜（むこ）の死詰めて逝く,古沢太穂,霜の土,冬
94,13894,寒の背負い元号を負う謂れなし,古沢太穂,寒,冬
95,13895,らんぼうに斧振る息子冬の天,細谷源二,冬の空,冬
96,13896,朝みぞれ夕みぞれとてさやぐ木よ,細谷源二,みぞれ,冬
97,13897,炎せや炎せ才覚鈍き吾が焚火,細谷源二,焚火,冬
98,13898,父母昇天つららを垂らし早寝の戸,細谷源二,氷柱,冬
99,13899,春木一本きり残せしはもたるゝため,細谷源二,春,春
0,13900,真赤なる野火の彼方にはす心,細谷源二,野火,春
1,13901,耕すやぽろんぽろんと時計鳴る,細谷源二,耕す,春
2,13902,みなそこに岩魚の憂の日もあるや,細谷源二,岩魚,夏
3,13903,芋団子汗の童べの膝に肩に,細谷源二,汗,夏
4,13904,吾子生れぬ光かがやく泉たち,細谷源二,泉,夏
5,13905,いなびかり家の粗末を人に見られ,細谷源二,いなびかり,夏
6,13906,月一つ聞く人多勢笛なけり,細谷源二,月,秋
7,13907,赤とんぼみな母探すごとくゆく,細谷源二,赤蜻蛉,秋
8,13908,なんと云ふさだめぞ山も木も野分,細谷源二,野分,秋
9,13909,どんぐりのみな心ありはなればなれ,細谷源二,どんぐり,秋
10,13910,妻も小さく歌をうたへりゆき解の日,細谷源二,雪解け,春
11,13911,雨降って漆の闇の春夜かな,尾崎迷堂,春の夜,春
12,13912,道の辺に堰く水高き朧かな,尾崎迷堂,朧,春
13,13913,我が寺の山門けむれ春の雨,尾崎迷堂,春雨,春
14,13914,文机は経机かな西行忌,尾崎迷堂,西行忌,春
15,13915,蝶見るや嘆きすぎたる我が心,尾崎迷堂,蝶,春
16,13916,山落ちて野を行く水の卯月かな,尾崎迷堂,卯月,夏
17,13917,真昼日に松風少し土用かな,尾崎迷堂,土用,夏
18,13918,釣人に古き巌や風薫る,尾崎迷堂,風薫る,夏
19,13919,夏の雲移り易きを好みけり,尾崎迷堂,夏の雲,夏
20,13920,夜の客のされども持ちし扇かな,尾崎迷堂,扇,夏
21,13921,秋の夜やまだ街道の宵の口,尾崎迷堂,秋の夜,秋
22,13922,月見るや我が根性の今昔,尾崎迷堂,月,秋
23,13923,奈良ならば大仏殿や渡り鳥,尾崎迷堂,渡り鳥,秋
24,13924,蜩や七輪赤く厨には,尾崎迷堂,蜩,秋
25,13925,万葉に多くはありぬ萩の歌,尾崎迷堂,萩,秋
26,13926,木枯やつひにぞ動く山の湖,尾崎迷堂,木枯,冬
27,13927,足袋の値に驚くことも現世（このよ）かな,尾崎迷堂,足袋,冬
28,13928,おもしろや庭の焚火にいざなはれ,尾崎迷堂,焚火,冬
29,13929,山茶花や亭さしはさむ白と赤,尾崎迷堂,山茶花,冬
30,13930,渚まで冬木の影や晴れにけり,尾崎迷堂,冬木,冬
31,13931,常のことの泉に洗ふ若葉かな,尾崎迷堂,若葉,夏
32,13932,初空や青松白砂ところがら,尾崎迷堂,初空,新年
33,13933,モネの絵のごとき湖あり夏鶯,茂木房子,老鶯,夏
34,13934,姿見を抜けて真白き冬帽子,環順子,冬帽子,冬
35,13935,しぐるるや書のなかにゐて旅ごころ,藤岡筑邨,時雨,冬
36,13936,蚕豆といふ幸せのかたちかな,坂本緑,蚕豆,夏
37,13937,かがやくはひとの内側月の梅,花谷和子,月,秋
38,13938,ひらがなにふはりひらりと雪が降る,鈴木夏子,雪,冬
39,13939,立山の姿いよいよ稲架組めり,田口可明,稲架,秋
40,13940,渓流の風のもてなし新豆腐,邑橋節夫,新豆腐,秋
41,13941,八月尽鋭角に眉整へむ,高橋詠子,八月,秋
42,13942,クレヨンの青が熊野へはみだせり,大西健司,無季,無季
43,13943,菜の花菜の花子供でも生もうかな,時実新子,菜の花,春
44,13944,リラ冷えや睡眠剤はまだ効きて,榛谷美枝子,リラ冷え,春
45,13945,騙し絵の真ん中にいてしゃぼん玉,宮崎斗士,石鹸玉,春
46,13946,雷雨です。以上、西陣からでした,中原幸子,雷,夏
47,13947,ジューンドロップ何かことこと煮てみたき,中原幸子,ジューンドロップ,夏
48,13948,元サヨク今おばさんのなまこかな,朝日彩湖,海鼠,冬
49,13949,土曜日のちょっといい酒青葉雨,朝日彩湖,青葉,夏
50,13950,春深くケセランパサラン増殖す,眞鍋呉夫,春深し,春
51,13951,ヴァカボンドの群れの椅子にも散る桜,小泉迂外,落花,春
52,13952,解毒された蠍はシニフィアンのようだ,旭太郎,無季,無季
53,13953,去勢の恐怖黄疸資本主義,旭太郎,無季,無季
54,13954,向日葵よ丸鋸とシンクロナイズせよ,旭太郎,向日葵,夏
55,13955,亀鳴かずとはいえ物語る地動説,旭太郎,亀鳴く,春
56,13956,コブラ昇天して超空間煙突掃除,旭太郎,無季,無季
57,13957,人日や曇りがちなる床柱,安保弘子,人日,新年
58,13958,こんな日は髪切りにゆく蕗のとう,安保弘子,蕗の薹,春
59,13959,重なりし辞書電子辞書雪の夜,安保弘子,雪,冬
60,13960,寄せ書きの一人失う冬菫,安保弘子,冬菫,冬
61,13961,坂のぼる海の匂いの夏帽子,安保弘子,夏帽子,夏
62,13962,子別れの鴉の儀式神の森,荒川弘子,無季,無季
63,13963,レプリカのアヒル雛連れ薔薇の庭,荒川弘子,薔薇,夏
64,13964,孔雀は羽ざわざわ拡げ八月来,荒川弘子,八月,秋
65,13965,石灯籠数へて幾つ反魂草,荒川弘子,反魂草,秋
66,13966,蒲の穂の一つが弾け番鴨,荒川弘子,鴨,冬
67,13967,勝ち組も負け組も食む西瓜かな,飯川久子,西瓜,夏
68,13968,ナイターのみんなムンクの口をして,飯川久子,ナイター,夏
69,13969,水中花眠り忘れてゐたりけり,飯川久子,水中花,夏
70,13970,松手入れ元予科練の眉太し,飯川久子,松手入,秋
71,13971,鯉に鯉押しあうて神発しけり,飯川久子,無季,無季
72,13972,憲法を考えている塩むすび,井尾良子,憲法記念日,春
73,13973,海鳥の卵　みずいろのアルルカン,井尾良子,鳥の卵,春
74,13974,サド侯爵しもやけの猫だいている,井尾良子,霜焼,冬
75,13975,寒月のくじらを撃って眠りけり,井尾良子,冬の月,冬
76,13976,芒原ジンベイザメになりにゆく,井尾良子,芒,秋
77,13977,,,,
78,13978,,,,
79,13979,,,,
80,13980,,,,
81,13981,,,,
82,13982,軒灯り消えて強気の寒北斗,池田星州,寒星,冬
83,13983,村じゅうをやわらかくするぼたん雪,池田星州,春の雪,春
84,13984,沈黙に飽きてため息寒蜆,池田星州,寒蜆,冬
85,13985,どんど焼村の力の煙立つ,池田星州,左義長,新年
86,13986,雪の原真ん中にいて日が熱い,池田星州,雪,冬
87,13987,一炊の夢の目覚めや日向ぼこ,石井国夫,日向ぼこ,冬
88,13988,摩周湖のこよなくあをし霧の花,石井国夫,霧,秋
89,13989,満天の星を咲かせて御神渡,石井国夫,御神渡,冬
90,13990,極楽や二丁目一の初桜,石井国夫,初桜,春
91,13991,しろがねの風が笛吹く雪野かな,石井国夫,雪野,冬
92,13992,しずり雪ははを搖すっていたりけり,石川千代子,雪,冬
93,13993,花冷えの街借り切って文学館,石川千代子,花冷え,春
94,13994,目の玉を洗ったばかり　新緑,石川千代子,新緑,夏
95,13995,反日やひまわりの神経ずたずたに,石川千代子,向日葵,夏
96,13996,柚子足して仕舞い風呂なり百八つ,石川千代子,柚子,秋
97,13997,鶏旦や戸の鈴が鳴る喫茶店,伊藤節子,元朝,新年
98,13998,花の闇水よりかえるものの声,伊藤節子,花,春
99,13999,陽炎を攫っていった救急車,伊藤節子,陽炎,春
0,14000,鉄橋を色なき風の渡りけり,伊藤節子,秋風,秋
1,14001,出入りする猫の切り窓去年今年,伊藤節子,去年今年,新年
2,14002,積丹の波飼ひならし若布刈,伊藤千代江,若布,春
3,14003,ひとひらの珠となりたる落花かな,伊藤千代江,落花,春
4,14004,落椿ひと日の余白埋め尽し,伊藤千代江,椿,春
5,14005,父母の世へ祭太鼓のひびきけり,伊藤千代江,祭,夏
6,14006,まつ白な雲引き寄せて桜咲く,伊藤千代江,桜,春
7,14007,老の逆鱗うぐひす餅の粉,井上康秋,鴬,春
8,14008,あきらめてをらず人中ひとり夏,井上康秋,夏,夏
9,14009,何ごともなく在り宙の七竈,井上康秋,ななかまど,秋
10,14010,へうへうと落葉蘇生すあまたたび,井上康秋,落葉,冬
11,14011,大寒の仮面貼りつくやうにかな,井上康秋,大寒,冬
12,14012,ふる里の一灯おぼろ父母在す,井上藤,朧,春
13,14013,蒼天に描く一文字鯉のぼり,井上藤,鯉幟,夏
14,14014,軒しづく春を奏づる昼下り,井上藤,春,春
15,14015,源流の溢るる光山笑ふ,井上藤,山笑ふ,春
16,14016,千鳥なく渚の月と啄木忌,井上藤,啄木忌,春
17,14017,海鳴りは母の慟哭二月尽,今井嘉子,二月,春
18,14018,百年の村史繙く雪解光,今井嘉子,雪解,春
19,14019,これからが私の時間毛糸編む,今井嘉子,毛糸,冬
20,14020,青春の翼広げしスケーター,今井嘉子,スケート,冬
21,14021,平安の夢を紡ぎて雛納め,今井嘉子,雛,春
22,14022,ブーメラン犬が追いつき草萌える,今谷みつる,草萌,春
23,14023,わが余生満たす坪畑春の耕,今谷みつる,耕す,春
24,14024,手の傷をふやしてたらの芽を積みぬ,今谷みつる,たらの芽,春
25,14025,老漁夫の指の太さよ桜餅,今谷みつる,桜餅,春
26,14026,転勤の噂小耳に木の根明く,今谷みつる,木の根明く,春
27,14027,二百万おうと札幌雪が来し,臼井千百,雪,冬
28,14028,大寒のむらぎも音のして曲る,臼井千百,大寒,冬
29,14029,膨らみつある宇宙らし明日花見,臼井千百,花見,春
30,14030,隣から黄砂踏鞴の鉄を打つ,臼井千百,黄砂,春
31,14031,母の日の母の手の海にぎりめし,臼井千百,母の日,夏
32,14032,一村を動かしてゐる稲穂波,漆崎とし子,稲,秋
33,14033,蛍火に人集まりて静かなり,漆崎とし子,蛍,夏
34,14034,ゆったりと太陽廻す日傘かな,漆崎とし子,日傘,夏
35,14035,糸巻に昭和の名残終戦日,漆崎とし子,終戦日,秋
36,14036,俎板の月日を刻むにしん漬,漆崎とし子,鰊,春
37,14037,身に沁みるジュラ紀に馳せる寒の水,枝広和恵,寒の水,冬
38,14038,くちなしの日射し届かぬ流行風邪,枝広和恵,風邪,冬
39,14039,雄叫びの間歇泉や虹が橋,枝広和恵,虹,夏
40,14040,海鳴りや荒布この世捨て切れず,枝広和恵,荒布,夏
41,14041,身に染むや色無き風のアラベスク,枝広和恵,秋風,秋
42,14042,さわやかに星のコーラス風露草,大河原倫子,風露草,夏
43,14043,折々の暮しの風や青芭蕉,大河原倫子,芭蕉,秋
44,14044,月見草富士を腕に天下茶屋,大河原倫子,月見草,夏
45,14045,吉備奈子に光る潮位の一千年,大河原倫子,きびなご,春
46,14046,ＣＤに夜明けのスキャット温め鳥,大河原倫子,暖鳥,冬
47,14047,人の名のとんと失念神無月,大友渓水,神無月,冬
48,14048,踏みゆけば落葉溜りに日の匂ひ,大友渓水,落葉,冬
49,14049,一茶忌やいつもの雀路地に来る,大友渓水,一茶忌,冬
50,14050,髭未だ伸びる力あり木の葉髪,大友渓水,木の葉髪,冬
51,14051,聖夜かな卓にワイン電子辞書,大友渓水,クリスマス,冬
52,14052,豆ひとつ書棚に残り春立てり,大場榮朗,立春,春
53,14053,麦踏みも遠き日のこと農の裔,大場榮朗,麦踏,春
54,14054,落書のかぎりをつくし落雲雀,大場榮朗,雲雀,春
55,14055,明易や枕の下に未完の句,大場榮朗,短夜,夏
56,14056,夢捨てしことには触れず敬老日,大場榮朗,敬老の日,秋
57,14057,四月雪降る約束を果すように,大橋忠雄,四月,春
58,14058,積雪零雀は何処へ行ったやら,大橋忠雄,雪,冬
59,14059,カットグラス少女はうすき胸をして,大橋忠雄,無季,無季
60,14060,まといつく影あり蝶の形して,大橋忠雄,蝶,春
61,14061,秋の夜や道に迷いし文字探す,大橋忠雄,秋の夜,秋
62,14062,出来秋や男の涙ありにけり,沖津成子,秋,秋
63,14063,烏啼き雀が来ない震災忌,沖津成子,震災忌,秋
64,14064,寒雀伏見稲荷にご用心,沖津成子,寒雀,冬
65,14065,雪解急雀が飲んでいる缶コーヒー,沖津成子,雪解,春
66,14066,開運の根付ぽろりと猫の目草,沖津成子,猫の眼草,春
67,14067,丁寧に生きて老人暮易し,奥野ちあき,短日,冬
68,14068,夫の釘箱いっぱいに初夏,奥野ちあき,初夏,夏
69,14069,バードウィーク習いたての手話のかたち,奥野ちあき,愛鳥週間,夏
70,14070,ヒロシマが大きな口を開けている,奥野ちあき,原爆忌,夏
71,14071,大豆どっさり少年少女読書する,奥野ちあき,大豆,秋
72,14072,春愁を手塩にかけて送りけり,小野田あさみ,春愁,春
73,14073,夏の雨胸裏が渇いていたらしい,小野田あさみ,夏の雨,夏
74,14074,クリームサンデー殺し文句である,小野田あさみ,氷菓,夏
75,14075,電柱の五分の魂が寒い,小野田あさみ,寒さ,冬
76,14076,体内にいくつもの渦冬燈,小野田あさみ,冬の燈,冬
77,14077,神々の遊びて作る雪まくり,小野寺左右志良,雪,冬
78,14078,滝凍る天女の羽衣閉じ込めて,小野寺左右志良,凍る,冬
79,14079,流氷来る港に海豹顔を出し,小野寺左右志良,流氷,春
80,14080,氷河期の残した丘陵風花す,小野寺左右志良,風花,冬
81,14081,底冷えの靴鳴らし行く夜のしじま,小野寺左右志良,冷ゆる,秋
82,14082,話しあふ余地も閉ざされ花空木,梶鴻風,空木の花,夏
83,14083,萎縮するこころへ櫻散り急ぐ,梶鴻風,落花,春
84,14084,捨てことば残して去れり北辛夷,梶鴻風,辛夷,春
85,14085,友が去り心底暗し黄水仙,梶鴻風,黄水仙,春
86,14086,群れてなほ孤高の響き水芭蕉,梶鴻風,水芭蕉,夏
87,14087,利き耳の方に寝返る流氷期,加藤つぶら,流氷,春
88,14088,朧夜や独りのための祝い膳,加藤つぶら,朧,春
89,14089,伝言は目線の高さてんと虫,加藤つぶら,天道虫,夏
90,14090,喉仏かくしてしまい大白鳥,加藤つぶら,白鳥,冬
91,14091,でで虫の触角学者になると言う,加藤つぶら,蝸牛,夏
92,14092,しばらくは蛹の時間　ＭＲＩ,金井衆三,繭,夏
93,14093,白魚の阿鼻叫喚が落ちていく,金井衆三,白魚,春
94,14094,白髪を梳くごわごわと無月かな,金井衆三,無月,秋
95,14095,大熊座咳のひとつを通しけり,金井衆三,咳,冬
96,14096,一日を雪の匂いに噎せている,金井衆三,雪,冬
97,14097,形代は遊びつかれてふきのとう,河村まさあき,蕗の薹,春
98,14098,サルビアや臨界点をいまこえし,河村まさあき,サルビア,夏
99,14099,けむり茸シェークスピアは終幕,河村まさあき,茸,秋
0,14100,オキシドール泡立ちており鳥兜,河村まさあき,鳥兜,秋
1,14101,夜驚症のどこかに風の赤まんま,河村まさあき,赤のまま,秋
2,14102,北おろしピアスの穴を吹きぬける,木村希世,北風,冬
3,14103,太棹の弦締めなほす寒稽古,木村希世,寒稽古,冬
4,14104,新緑のシャワーに浮かぶ摩天楼,木村希世,新緑,夏
5,14105,産直の少女のような苺食む,木村希世,苺,夏
6,14106,ふらここや明日の見ゆる高さまで,木村希世,ぶらんこ,春
7,14107,夕燒けの染めあましたる山いくつ,木村敏男,夕焼,夏
8,14108,燈台の霧笛かへらぬ夏さむし,木村敏男,夏,夏
9,14109,父の世の風をとらへし古扇,木村敏男,扇,夏
10,14110,ふるさとの空摘みあます花林檎,木村敏男,林檎の花,春
11,14111,秋はまたヘッセの詩集たづさへし,木村敏男,秋,秋
12,14112,春の月ビルの裏側食べてをり,国兼よし子,春の月,春
13,14113,おんおんと雪降る夜のカキノタネ,国兼よし子,雪,冬
14,14114,墓ひとつ更地にしたる鰤起し,国兼よし子,鰤起し,冬
15,14115,夜を紡ぎマリオネットの雪が降る,国兼よし子,雪,冬
16,14116,ローソクの一本ふえし寒さかな,国兼よし子,寒さ,冬
17,14117,地に還るまでの吾が影耕せり,蔵千英,耕す,春
18,14118,童らのこゑひろがれり木の芽晴,蔵千英,木の芽,春
19,14119,メールよりこぼるる花菜明りかな,蔵千英,花菜,春
20,14120,海光や多喜二の丘の蟬時雨,蔵千英,蟬時雨,夏
21,14121,十二月八日古りたる人体図,蔵千英,十二月,冬
22,14122,デッサンの中ほどにあり雪解空,倉部仁子,雪解,春
23,14123,春霰の通り過ぎたるほくろかな,倉部仁子,霞,春
24,14124,さくらちるちる君が代か我が君か,倉部仁子,落花,春
25,14125,レコードのＢ面返す麦の秋,倉部仁子,麦秋,夏
26,14126,いつの間に空席があり栗の花,倉部仁子,栗の花,夏
27,14127,づかづかとどかどかと香水残し,小路裕子,香水,夏
28,14128,次の世も母でありたし西瓜切る,小路裕子,西瓜,夏
29,14129,からす一羽まん中に置き刈田風,小路裕子,刈田,秋
30,14130,眠りたる恐竜落葉浴びながら,小路裕子,落葉,冬
31,14131,冬日差座敷の隅まで母は亡し,小路裕子,冬日,冬
32,14132,父の日の日記空白埋められず,齊藤成俊,父の日,夏
33,14133,薄紅葉透けて見えたる妻の嘘,齊藤成俊,薄紅葉,秋
34,14134,大くしゃみ叱言行く先見失う,齊藤成俊,くしゃみ,冬
35,14135,水琴窟ひそかな冬の声を聞く,齊藤成俊,冬,冬
36,14136,電飾は地球のルミノール反応,齊藤成俊,無季,無季
37,14137,ドーナツのシナモンシュガー大雪解,斎藤昌子,雪解,春
38,14138,水買って芽吹きの山をひとめぐり,斎藤昌子,木の芽,春
39,14139,信長が頷くちぢみほうれんそう,斎藤昌子,ほうれん草,春
40,14140,開拓の神に朝採りズッキーニ,斎藤昌子,ズッキーニ,夏
41,14141,この頃の時鐘どうした石叩き,斎藤昌子,鶺鴒,秋
42,14142,冬の陽は二人の距離とほぼ同じ,笹岡素子,冬日,冬
43,14143,凍裂音浅い眠りのあちらがわ,笹岡素子,凍る,冬
44,14144,雪浄土じょんがら節の果てるまじ,笹岡素子,雪,冬
45,14145,太鼓打つ少年足から陽炎えり,笹岡素子,陽炎,春
46,14146,木の芽晴れ軽いリズムの時計である,笹岡素子,木の芽,春
47,14147,ならい吹く夕刊記事を拾い讀む,佐々木翠川,ならい,冬
48,14148,鐘楼に音なき雪の積もりけり,佐々木翠川,雪,冬
49,14149,春うららショパンの曲か階下の音,佐々木翠川,うらら,春
50,14150,旧姓も集いて花の宴かな,佐々木翠川,花,春
51,14151,赤提灯の揺れ春風の右左,佐々木翠川,春風,春
52,14152,初夢は獏に食はれてしまひけり,佐藤英介,初夢,新年
53,14153,千枚の絵馬にやさしき春の風,佐藤英介,春の風,春
54,14154,蟬時雨般若心経くりかへす,佐藤英介,蟬,夏
55,14155,寂庵は留守の札掛け時雨けり,佐藤英介,時雨,冬
56,14156,百代の過客は月日年行けり,佐藤英介,年逝く,冬
57,14157,ひよ鳥が来るまで僕と林檎の木,鹿岡眞知子,ひよ,秋
58,14158,睡蓮を動かしている目玉かな,鹿岡眞知子,睡蓮,夏
59,14159,凍月の一両列車しゃれこうべ,鹿岡眞知子,凍る,冬
60,14160,ほんとうに猫の木があって山のてっぺん,鹿岡眞知子,無季,無季
61,14161,いちめんの菜の花軍曹が笛を吹く,鹿岡眞知子,菜の花,春
62,14162,春一番くれなゐの豚降つてくる,渋谷栄子,春一番,春
63,14163,天平の碁盤に降りしヤツガシラ,渋谷栄子,里芋,秋
64,14164,穴惑三面鏡が開いてをり,渋谷栄子,穴惑い,秋
65,14165,幣や紅葉山から機の音,渋谷栄子,紅葉,秋
66,14166,ブルトンの林檎が撥ねるカプリチョス,渋谷栄子,林檎,秋
67,14167,複眼の殺気放てり鬼やんま,正部家一夫,蜻蛉,夏
68,14168,ゴッホゆく向日葵畑の白昼夢,正部家一夫,向日葵,夏
69,14169,秋草やオンボロロンと浜寂びて,正部家一夫,秋の草,秋
70,14170,大花野散兵戰の遠き日よ,正部家一夫,花野,秋
71,14171,昏れ切つて百鬼ひそめる枯尾花,正部家一夫,芒,秋
72,14172,人間の道つけている赤まんま,信藤詔子,赤まんま,秋
73,14173,落雁や不可視の峰に手をついて,信藤詔子,落雁,秋
74,14174,初冠雪火の一日を歩き出す,信藤詔子,雪,冬
75,14175,一月の水の流れに肉を置く,信藤詔子,一月,冬
76,14176,流氷群背筋一本ボッという,信藤詔子,流氷,春
77,14177,みどり児の片言ひかる花辛夷,進藤紫,辛夷の花,花
78,14178,透き通る盃をもて暑気払い,進藤紫,暑気払い,夏
79,14179,深爪の指先愁う風の盆,進藤紫,風の盆,秋
