kigo,n,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
柚子,27,0.060545988380908966,-0.09942132234573364,0.08565006405115128,-0.054986972361803055,0.012598353438079357,0.13560135662555695,-0.08798357099294662,0.22463980317115784,0.06029960513114929,0.0033193931449204683,0.13839411735534668,-0.013800906017422676,-0.06147848442196846,0.24623876810073853,-0.013530341908335686,0.16746293008327484,0.38795965909957886,-0.06318052858114243,-0.02626681886613369,0.061618391424417496,0.06664524227380753,0.10122592747211456,-0.07138426601886749,0.1065337210893631,-0.16146233677864075,-0.1403895914554596,-0.15945591032505035,0.21873578429222107,0.16026026010513306,0.1531158834695816,-0.16402392089366913,0.20108571648597717,-0.05668574199080467,-0.015711946412920952,0.02744177170097828,0.09103057533502579,-0.10101128369569778,-0.023857269436120987,-0.04902078956365585,-0.14195814728736877,0.00995979830622673,0.03545099496841431,-0.17641688883304596,0.10523232817649841,-0.12829075753688812,0.06788510829210281,-0.2189311385154724,0.1012355163693428,0.2548728883266449,-0.35281679034233093
踊,27,0.09508205205202103,-0.10267618298530579,0.059746552258729935,-0.07093852758407593,-0.131230428814888,0.026728587225079536,-0.08760469406843185,0.04736656695604324,-0.10256161540746689,0.1450430005788803,1.6639918612781912e-4,0.12263782322406769,0.09025127440690994,0.030180631205439568,-0.2330140769481659,0.24332764744758606,0.13093696534633636,-0.039634864777326584,-0.1484287530183792,0.12323500961065292,0.20522145926952362,-0.1425047069787979,0.02375289984047413,0.2798711955547333,-0.18489693105220795,-0.10662148892879486,-0.043281733989715576,0.07855917513370514,-0.04116908088326454,0.39625802636146545,-0.0972382202744484,0.21018551290035248,-0.0025381622835993767,-0.06945585459470749,-0.02888559363782406,0.11575184762477875,0.2323799729347229,0.014687150716781616,-0.06336886435747147,-0.2237795889377594,-0.1471562385559082,-0.14638450741767883,-0.17347344756126404,0.010188460350036621,-0.1544419825077057,0.10312240570783615,-0.0710408017039299,-0.028335019946098328,0.23963290452957153,-0.11486689001321793
手袋,26,-0.12831079959869385,0.02898653782904148,0.1706218272447586,-0.08212865889072418,-0.13257479667663574,0.10071741044521332,-0.001726707094348967,-0.011151348240673542,0.046845898032188416,0.09061495959758759,0.23919443786144257,0.01393948681652546,0.015177752822637558,0.2728753387928009,0.016636358574032784,0.2831955552101135,0.306706041097641,0.06161896511912346,0.029079696163535118,0.07196515798568726,0.1268414556980133,0.27615413069725037,0.05217881500720978,0.11869126558303833,0.07440898567438126,-0.31768399477005005,0.10043784976005554,0.148064985871315,-0.04270500689744949,-0.04380476102232933,-0.016924764961004257,0.02373184636235237,0.05417029559612274,0.1716862916946411,-0.09525957703590393,-0.07785824686288834,-0.17127445340156555,-0.036550555378198624,-0.060234248638153076,-0.104067862033844,0.2017740160226822,0.014600954949855804,0.1157420352101326,0.3289991021156311,0.05771229788661003,-0.14541681110858917,-0.06282901018857956,-0.22790983319282532,0.054283056408166885,-0.036665286868810654
風船,26,-0.10165804624557495,0.09442619979381561,-0.04540999233722687,-0.060478586703538895,-0.03791060671210289,0.05954287573695183,0.036312855780124664,0.023568883538246155,0.08185365796089172,-0.0643344298005104,0.12494704872369766,-0.013579552061855793,-0.015124746598303318,0.46042943000793457,0.09228599071502686,0.23063109815120697,0.18494687974452972,-0.090123750269413,-0.18647445738315582,0.1563624143600464,0.22389838099479675,0.2221165895462036,0.10940301418304443,-0.04651545733213425,-0.13819445669651031,-0.23781655728816986,-0.005678677000105381,0.07813511043787003,-0.12136118859052658,-0.052845295518636703,-0.01926151104271412,0.10098034143447876,0.16006486117839813,0.10635070502758026,-0.11202162504196167,0.1623040735721588,-0.1667044758796692,-0.16756463050842285,0.0708671510219574,-0.1907176822423935,0.23069818317890167,-0.021500667557120323,-0.055656611919403076,0.20892281830310822,-0.06739186495542526,-0.06756170094013214,-0.13700522482395172,-0.08995886147022247,0.02945733070373535,-0.17950795590877533
霧氷,26,-0.026829160749912262,0.04598626866936684,0.021226633340120316,-0.1171846091747284,0.05570601299405098,0.27106136083602905,-0.06434176862239838,0.09692319482564926,0.0029254117980599403,0.002924407133832574,0.15749064087867737,0.3194815516471863,0.17377348244190216,-0.08598548918962479,-0.07228501886129379,0.016884231939911842,0.0746036022901535,-0.12026243656873703,0.03622359409928322,-0.02125713974237442,0.28644922375679016,-0.13400612771511078,-0.03892677649855614,-0.28000009059906006,0.1921961009502411,0.06190965697169304,-0.199257954955101,0.12756513059139252,0.030636241659522057,0.015898078680038452,-0.06506721675395966,0.13982275128364563,0.030553916469216347,0.045919276773929596,-0.21395030617713928,-0.03339635208249092,0.2231488674879074,-0.10033434629440308,-0.08252908289432526,-0.27464914321899414,0.12537355720996857,0.09466765075922012,-0.12532632052898407,-0.08897250890731812,0.27328047156333923,0.06258340179920197,0.07665245234966278,0.09075713157653809,0.0835237130522728,-0.24374079704284668
蟷螂,26,0.04232586547732353,-0.05531572178006172,0.09262020885944366,-0.03669699653983116,-0.3113887906074524,0.05476287007331848,-0.031435199081897736,0.19172728061676025,0.023983562365174294,0.24136997759342194,0.15874890983104706,-0.05464419350028038,0.031482622027397156,0.1412985771894455,-0.1719375103712082,0.117641381919384,0.320122092962265,0.01583619974553585,-0.20434412360191345,-0.0015243085799738765,0.3003544807434082,-0.07328958064317703,-0.21138712763786316,0.04067337512969971,0.008298284374177456,-0.2088978886604309,-0.21432062983512878,0.12526430189609528,0.1339665800333023,0.1388210654258728,-0.008189339190721512,0.17356657981872559,0.029546864330768585,0.06230910122394562,-0.10198304057121277,0.21060363948345184,-0.04117606580257416,0.0602840930223465,0.038930799812078476,-0.07160232961177826,0.12289262562990189,0.02998337894678116,-0.014029420912265778,-0.0636475458741188,0.08074726164340973,0.09536443650722504,-0.25366127490997314,-0.0733647495508194,0.13985292613506317,-0.20087112486362457
サングラス,25,0.0706445500254631,-0.08884189277887344,0.028954287990927696,-0.06373284757137299,0.06633653491735458,0.005561280995607376,0.03420573100447655,0.059885624796152115,0.030434710904955864,0.05393542721867561,0.3300918638706207,0.0048139700666069984,0.11059412360191345,0.37790632247924805,-0.14813587069511414,0.2911436855792999,0.2611895799636841,-0.0457686185836792,-0.017456039786338806,0.07157954573631287,0.11897514760494232,0.24408531188964844,0.12927491962909698,0.09505221992731094,0.005650667008012533,-0.2532086968421936,0.1841866374015808,0.10593348741531372,0.007934297434985638,-0.120139941573143,-0.12127668410539627,-0.028023965656757355,-0.05771975591778755,0.04549612104892731,-0.18379166722297668,-0.00786952767521143,-0.16437071561813354,-0.13872909545898438,0.12670613825321198,-0.1585153490304947,0.26160478591918945,-0.05028335750102997,0.06667234748601913,0.223366379737854,0.09606610238552094,-0.063890241086483,-0.03306862711906433,-0.09105044603347778,0.04749756678938866,-0.08371800929307938
郭公,25,-0.08657991141080856,-0.1183469146490097,-0.011490766890347004,-0.02137071266770363,-0.21991455554962158,0.1117517352104187,-0.07796011865139008,0.09308531880378723,-0.04919520765542984,0.1801445484161377,0.04779592901468277,0.16672414541244507,0.09985766559839249,-0.054215677082538605,-0.2242952436208725,0.13068009912967682,0.12931568920612335,-0.053523045033216476,-0.13270464539527893,0.1299780160188675,0.3431265950202942,-0.18118230998516083,-0.01205617468804121,0.14990296959877014,0.05468044802546501,-0.1062643751502037,-0.12299583107233047,0.20537281036376953,0.21976469457149506,0.23193928599357605,0.00679997680708766,0.19888901710510254,-0.0038015127647668123,0.022439882159233093,-0.1731904000043869,0.060315296053886414,0.010867750272154808,0.09667399525642395,0.13066056370735168,-0.3276943564414978,0.05593370646238327,0.027802729979157448,-0.010503415018320084,-0.031395893543958664,0.08390014618635178,-0.055549077689647675,-0.03199540451169014,0.10456769913434982,0.23622232675552368,-0.2560442388057709
春光,25,0.00300679262727499,-0.10293148458003998,0.021967949345707893,0.02956441044807434,-0.1109885647892952,0.05782993882894516,0.05238943174481392,0.23603597283363342,-0.027478190138936043,0.22504977881908417,0.13814638555049896,0.14807265996932983,0.1391495317220688,-0.05180387571454048,-0.3083677887916565,-0.0328756719827652,0.11608859896659851,0.022660737857222557,0.11429978162050247,0.08835708349943161,-0.07674765586853027,-0.19480180740356445,-0.05787257105112076,-0.07321237027645111,-0.028816236183047295,-0.010307748802006245,-0.2720542252063751,0.1850833147764206,0.20513252913951874,0.18514135479927063,-0.09643475711345673,0.21844112873077393,-0.11260198056697845,0.12960611283779144,0.03665182366967201,-0.020418353378772736,0.08881430327892303,0.08189096301794052,-0.02291392721235752,-0.18827612698078156,0.07781819254159927,0.10906483978033066,-0.18362557888031006,-0.46184223890304565,0.06959564983844757,-0.022002557292580605,-0.102350153028965,-0.054252274334430695,0.08222202211618423,-0.031979694962501526
水中花,25,-0.05257467180490494,-0.13329830765724182,0.20697318017482758,-0.2509153187274933,-0.3115929663181305,0.037985287606716156,0.09999024868011475,0.2461548000574112,0.16380660235881805,-0.041057173162698746,0.20380544662475586,0.2505415081977844,0.15399955213069916,-0.1132422611117363,-0.08365687727928162,0.1405034363269806,0.11141381412744522,-0.2146163284778595,-0.14170341193675995,-0.06508306413888931,0.23842312395572662,-0.21054241061210632,0.05545303225517273,0.06422208994626999,-0.04839538410305977,-0.044826291501522064,-0.17821131646633148,0.10522191226482391,0.027811095118522644,0.15616120398044586,-0.03325536102056503,0.12162187695503235,0.045911118388175964,-0.021077260375022888,-0.01022989023476839,0.03169553354382515,0.0593288317322731,-0.12911459803581238,0.08825863152742386,-0.18798956274986267,0.14422489702701569,0.03038027696311474,-0.19290797412395477,-0.10606350004673004,0.005308913066983223,0.06786981225013733,-0.1324143260717392,0.07876564562320709,0.16505955159664154,-0.19040848314762115
正月,25,-0.19140173494815826,0.07201143354177475,0.07476509362459183,-0.2005753368139267,-7.253334479173645e-5,-0.11563024669885635,0.00606525270268321,-0.1697549968957901,0.0044895657338202,0.06757345050573349,-0.12265750020742416,-0.13286665081977844,0.06374633312225342,-0.15498077869415283,-0.05683211237192154,0.1838492602109909,0.06691083312034607,-0.0213583093136549,-0.09851320087909698,0.15398968756198883,0.06941205263137817,0.008845211006700993,0.035092271864414215,0.25549671053886414,-0.13409462571144104,0.19271749258041382,-0.08764901012182236,0.19637614488601685,0.008848237805068493,0.14129360020160675,-0.06532284617424011,-0.06134393811225891,-0.10797785967588425,0.07102032750844955,-0.16314542293548584,0.06699306517839432,0.3378448784351349,-0.1650032252073288,-0.14428187906742096,-0.2507965564727783,-0.141385018825531,0.04017236456274986,-0.3344890773296356,0.09696675091981888,-0.06850115954875946,-0.1415528804063797,-0.15102608501911163,-0.11367490142583847,0.11610127985477448,-0.1970352977514267
西瓜,25,-0.062393222004175186,-0.20694394409656525,-0.08067847043275833,-0.1305198073387146,-0.20526288449764252,0.19825322926044464,-0.005013176705688238,0.11893220245838165,0.09451273828744888,0.1646208018064499,0.02196185663342476,0.0371006615459919,0.034166838973760605,0.2028762400150299,-0.14002954959869385,0.19316738843917847,0.270664244890213,0.01925349049270153,-0.06132199987769127,0.031169386580586433,0.15000127255916595,0.030665596947073936,-0.09669547528028488,0.11452827602624893,-0.0425475649535656,-0.11007411777973175,-0.17835183441638947,0.2977526783943176,0.16027218103408813,0.11694411933422089,-0.027856595814228058,0.13538260757923126,-0.02514335885643959,0.0014998175902292132,0.049213260412216187,-0.04495660588145256,-0.09856560081243515,0.08148802071809769,-0.0572504922747612,-0.10401126742362976,-0.025117836892604828,0.09616615623235703,-0.1971144825220108,-0.1160043478012085,-0.24755845963954926,0.04208897426724434,-0.25755494832992554,0.12573173642158508,0.29230254888534546,-0.22693899273872375
泉,25,0.0489952452480793,0.002218282548710704,-0.04443741962313652,-0.013575351797044277,-0.07353084534406662,0.04349533095955849,-0.15477390587329865,0.3028070032596588,0.038036901503801346,0.07684950530529022,-0.14310261607170105,0.14963671565055847,-0.08813665062189102,0.02077372372150421,-0.14871671795845032,0.0036042595747858286,0.05528390407562256,-0.062463462352752686,-0.10643316060304642,0.13692045211791992,0.10294657945632935,0.011448816396296024,0.07342424243688583,0.08685526996850967,-0.15932616591453552,-0.269161194562912,-0.20921607315540314,0.3030875623226166,0.17470286786556244,0.11700472980737686,0.07827012985944748,0.30548083782196045,-0.0453629232943058,-0.22139281034469604,0.27424708008766174,0.13004250824451447,0.00182018568739295,-0.009319756180047989,-0.11621484905481339,0.016210390254855156,0.018880022689700127,-0.12960240244865417,-0.22766366600990295,0.04747141897678375,0.0633886530995369,-0.036870814859867096,-0.18704243004322052,0.13902467489242554,0.2437760978937149,-0.08191926032304764
台風,25,0.1504930555820465,0.21127547323703766,-0.14161929488182068,0.16732680797576904,0.06620006263256073,0.09428851306438446,-0.0038877150509506464,0.07311133295297623,0.10549414157867432,-0.017998287454247475,0.10782530158758163,0.10183624178171158,0.1435478776693344,-0.017725370824337006,0.24386565387248993,-0.005242801737040281,-0.22245639562606812,0.06928457319736481,-0.2013980746269226,0.10788367688655853,0.2039075642824173,0.003808035049587488,0.05769732594490051,-0.09534840285778046,-0.02836010977625847,0.1265239715576172,-0.005575879476964474,0.002087357919663191,-0.19724076986312866,-0.0033963536843657494,-0.06477206945419312,-0.08880078047513962,0.12788055837154388,0.30156221985816956,0.08134715259075165,0.10183711349964142,-0.018408389762043953,-0.3175557851791382,-0.1691034585237503,-0.22103996574878693,-0.02215483970940113,-0.19739939272403717,-0.11263059079647064,0.04349832236766815,0.10193821042776108,-0.11657509952783585,-0.06360690295696259,0.01317374873906374,0.33652105927467346,-0.15942223370075226
野菊,25,0.006776648573577404,0.029485926032066345,0.03388607129454613,-0.02270147204399109,-0.096584752202034,0.15839783847332,-0.05614657700061798,0.25808602571487427,0.12463059276342392,-0.06182396411895752,0.012506972067058086,0.11585312336683273,0.2582683265209198,-0.027890285477042198,-0.15913692116737366,-0.0034679118543863297,0.386915385723114,-0.11371300369501114,-0.18715040385723114,0.04715104028582573,0.13012175261974335,0.006720902398228645,-0.030306437984108925,-0.0374126173555851,-0.06920364499092102,-0.011101141571998596,-0.15120862424373627,0.30746325850486755,0.11059051752090454,0.25226375460624695,0.11456718295812607,0.11417119204998016,-0.12088644504547119,0.1347268968820572,-0.09291001409292221,0.03501401096582413,0.12425325065851212,0.047917790710926056,0.19741584360599518,-0.14651301503181458,-0.028134694322943687,-0.07021991163492203,0.01942967064678669,-0.03866206482052803,-0.07103323191404343,-0.06920892000198364,-0.04162052273750305,0.0881124809384346,0.12946979701519012,-0.3993614614009857
鳰,25,-0.04498085752129555,-0.09661020338535309,0.1366562694311142,-0.09596365690231323,-0.12174396216869354,0.05703042820096016,0.03588612750172615,0.26063576340675354,0.12904100120067596,0.03265642002224922,0.018177516758441925,0.120822012424469,0.17631980776786804,-5.023041376261972e-5,-0.0999775156378746,0.07627791911363602,0.1447151005268097,0.010472484864294529,0.020422792062163353,2.0601270080078393e-4,0.3189331293106079,-0.026032719761133194,-0.15289409458637238,-0.10212017595767975,0.07654181122779846,-0.13983187079429626,-0.20440052449703217,0.19806717336177826,0.11964678019285202,0.33662453293800354,-0.022721685469150543,0.26415082812309265,0.07376127690076828,0.003839020384475589,-0.17347607016563416,0.08398832380771637,0.11042233556509018,0.09408287703990936,-0.07042747735977173,9.444924653507769e-4,0.08335931599140167,-0.010857385583221912,-0.1266709566116333,-0.17052695155143738,0.0619647391140461,0.07282820343971252,-0.08025815337896347,0.01366423349827528,0.33150577545166016,-0.2922899127006531
夏草,24,-0.07984013110399246,-0.06924648582935333,-0.051922161132097244,0.098225437104702,-0.29566794633865356,-0.004226479679346085,0.1310555785894394,0.15865519642829895,-0.08041206747293472,-0.08129198849201202,0.04913369566202164,0.10066314786672592,0.24271060526371002,-0.13892944157123566,-0.14920873939990997,0.21149849891662598,0.005759182386100292,0.02260238490998745,0.04363240674138069,0.06526461243629456,0.12697133421897888,-0.22604809701442719,-0.10295777022838593,0.15589801967144012,-0.3019685745239258,-0.05653896927833557,-0.1738591194152832,0.23016199469566345,0.16896174848079681,0.27564895153045654,0.023730039596557617,0.1236957386136055,0.14262163639068604,-0.11581301689147949,-0.13404542207717896,-0.10338892042636871,-0.10119089484214783,0.06543083488941193,0.04072193428874016,-0.12532474100589752,-0.07457554340362549,-0.05593053251504898,0.11438848823308945,0.1036495715379715,0.02696370705962181,0.10208375751972198,0.02515442483127117,0.05301544815301895,0.22903303802013397,-0.2742355763912201
茄子,24,-0.14469721913337708,-0.07452034205198288,0.06054362282156944,0.005537950433790684,-0.12309537827968597,0.23093418776988983,-0.14926813542842865,0.13773778080940247,0.02043193206191063,0.09790142625570297,0.0960901528596878,0.04102715477347374,0.010731974616646767,0.14242593944072723,-0.13942904770374298,0.21280232071876526,0.3561212420463562,-0.07620757073163986,-0.24506428837776184,0.13826964795589447,0.07067076116800308,-0.061925940215587616,-0.056986887007951736,0.15217241644859314,-0.060892581939697266,-0.24344678223133087,-0.07887590676546097,0.2660676836967468,0.043243348598480225,0.2595776617527008,-0.005374715197831392,0.09389327466487885,0.0017461130628362298,0.1793150007724762,0.04988660663366318,0.09680647403001785,-0.090155690908432,0.014769541099667549,-0.13209444284439087,-0.12529250979423523,-0.06626629829406738,-0.02865554951131344,-0.15554259717464447,-0.011488239280879498,-0.13899292051792145,-0.019188769161701202,-0.0833597481250763,0.026567278429865837,0.3604643940925598,-0.12879198789596558
蛾,24,-0.07868289202451706,0.10129665583372116,0.03637538477778435,0.25698888301849365,-0.1583699882030487,0.029482221230864525,-0.014658969826996326,0.2595045864582062,0.11086884140968323,0.053344741463661194,0.10500998795032501,-0.023453542962670326,0.09350281208753586,0.1119072213768959,0.030344314873218536,-0.05097462236881256,0.3137793242931366,-0.03480834886431694,-0.3018883168697357,0.24139489233493805,0.29070985317230225,0.07471627742052078,-0.023242728784680367,-0.03182923048734665,-0.06310145556926727,-0.13641998171806335,-0.37365931272506714,0.16288243234157562,0.029059089720249176,0.20525887608528137,0.026043573394417763,0.09121844172477722,0.040816813707351685,0.05956320837140083,-0.15158124268054962,0.07359012216329575,-0.14946997165679932,-0.010697591118514538,0.024729879572987556,-0.12677785754203796,0.016607265919446945,-0.0829378217458725,-0.039288997650146484,0.12266996502876282,0.11943402886390686,-0.03558029234409332,-0.24139121174812317,-0.005871196743100882,0.12459464371204376,-0.06228315830230713
桐一葉,24,-0.13063013553619385,0.060308486223220825,0.11469405144453049,-0.20841412246227264,-0.08840928971767426,0.13177160918712616,0.007242957595735788,0.15303540229797363,0.0226594191044569,0.031379371881484985,0.06675904989242554,0.24161800742149353,0.24498715996742249,-0.05138392373919487,-0.10613904893398285,0.013440690003335476,0.144063800573349,0.022747548297047615,0.07557839900255203,-0.2839324474334717,0.12719719111919403,-0.16538676619529724,-0.01351519301533699,-0.2614962160587311,0.012370982207357883,0.1386604607105255,-0.2544688582420349,0.2785519063472748,0.014347258023917675,0.19625917077064514,-0.14000943303108215,0.08755031228065491,0.07569751143455505,-0.09408872574567795,-0.07622867077589035,-0.008555663749575615,0.2621764540672302,-0.0030926894396543503,-0.02180105447769165,-0.2652292549610138,0.23290397226810455,0.05059805512428284,0.02742188237607479,-0.10146304965019226,0.13221725821495056,0.0034151163417845964,-0.11217806488275528,-0.08493594825267792,0.034307144582271576,-0.14781460165977478
水鳥,24,-0.007527048233896494,0.0982089713215828,0.08122093975543976,0.24035999178886414,0.035342346876859665,0.16619819402694702,-0.09198656678199768,0.3204781413078308,0.1956114023923874,0.11966922134160995,0.07714449614286423,0.013993281871080399,0.11541607975959778,0.17828311026096344,0.038676902651786804,0.017681226134300232,0.04280819371342659,0.09569252282381058,-0.4365589916706085,0.11804967373609543,0.13800650835037231,0.15995074808597565,-0.0874072015285492,-0.03363712504506111,0.040234919637441635,-0.06087394803762436,-0.22043631970882416,0.20808349549770355,-0.04210836440324783,0.10860767215490341,-0.08409899473190308,0.0873866006731987,0.10187552869319916,0.1290690153837204,-0.10734587907791138,-0.15329140424728394,-0.005971997976303101,0.017976492643356323,-0.11998016387224197,-0.024475909769535065,-0.16389697790145874,-0.10894381254911423,0.04006185010075569,0.1481555849313736,-0.053447987884283066,-0.07435592263936996,-0.22245852649211884,0.06845706701278687,0.2511913478374481,-0.14312750101089478
石榴,24,-0.08130952715873718,-0.20493604242801666,0.03045455738902092,-0.1577538549900055,-0.3069291114807129,0.2841314673423767,0.12268682569265366,0.16567924618721008,0.16974811255931854,0.06434065848588943,0.1328091025352478,-0.04794139415025711,0.019930075854063034,0.07674020528793335,-0.12759527564048767,0.15381231904029846,0.3566696345806122,-0.05494103580713272,-0.07151703536510468,0.061250701546669006,0.18980233371257782,0.1440594345331192,-0.07741867750883102,-0.07395802438259125,-0.007230784744024277,-0.1202089712023735,-0.21935024857521057,0.33078476786613464,0.07403146475553513,0.24371062219142914,0.06696416437625885,0.12433794140815735,0.00753058074042201,0.052949901670217514,-0.1356067657470703,0.047628581523895264,-0.10225701332092285,0.015467914752662182,0.00807142723351717,0.029487160965800285,-0.020781544968485832,0.021192066371440887,-0.010221600532531738,0.02283257618546486,-0.023397179320454597,-0.03487439453601837,-0.1525392085313797,-0.14546489715576172,0.20834481716156006,-0.13628257811069489
母の日,24,0.025422587990760803,0.018600622192025185,0.11165046691894531,-0.3357206881046295,0.1438608467578888,0.0977044627070427,0.09908254444599152,-0.08844950795173645,0.11293062567710876,-0.07825242727994919,-0.17399343848228455,0.11712485551834106,0.20557548105716705,-0.12482928484678268,-0.32757580280303955,0.24877195060253143,0.04428088665008545,0.1646946519613266,-0.08173832297325134,-0.14317680895328522,0.03707253187894821,0.022183628752827644,0.2042204886674881,0.10904175788164139,-0.13940848410129547,0.14892257750034332,-0.23628833889961243,-0.054865188896656036,0.09489692747592926,0.0580478198826313,-0.08788754791021347,0.011827132664620876,-0.05946766585111618,-0.02593076042830944,-0.08950893580913544,-0.013104441575706005,0.09675856679677963,-0.26339858770370483,0.06359001249074936,-0.18107870221138,-0.006482868455350399,0.04724172502756119,0.05355846509337425,0.2002127468585968,-0.04318435490131378,-0.12195418030023575,-0.11857976764440536,0.06339766085147858,0.18253345787525177,-0.24958330392837524
流氷,24,0.01503662671893835,0.19747063517570496,-0.10786490142345428,0.00532643822953105,0.06065700948238373,0.12069112807512283,-0.13790595531463623,0.1666649580001831,0.2404947131872177,-0.1627112179994583,-0.06041138991713524,-0.015556959435343742,0.02680785395205021,-0.08888498693704605,0.17202061414718628,-0.025281913578510284,-0.08997485786676407,0.0860816091299057,-0.24308659136295319,-0.006583699025213718,0.12626498937606812,-3.488392976578325e-4,0.008673377335071564,-0.0633665919303894,0.08071842044591904,0.15901635587215424,-0.15611891448497772,0.05363067612051964,0.004036789294332266,0.1526964008808136,-0.010648307390511036,0.19654567539691925,0.41799700260162354,0.17087963223457336,-0.11599735170602798,-0.12614130973815918,-0.05884183570742607,-0.15695804357528687,-0.0676632821559906,-0.10392102599143982,-0.07199359685182571,-0.12845450639724731,-0.08471211791038513,0.2293211817741394,0.07050999253988266,-0.13571828603744507,-0.08220861852169037,0.11705806106328964,0.29075467586517334,-0.233705535531044
雨蛙,23,-0.07601211965084076,-0.2131272554397583,0.10040362924337387,-0.1831139177083969,-0.21688055992126465,0.03426114097237587,-0.024341195821762085,0.20347833633422852,-0.08280665427446365,0.18622219562530518,0.022671017795801163,0.03003872185945511,0.20358657836914062,-0.0980951189994812,-0.163064107298851,0.11859176307916641,0.22074995934963226,-0.08244684338569641,-0.07222039252519608,0.06366017460823059,0.19695082306861877,-0.0589420422911644,-0.11833789944648743,0.05675423517823219,0.04186349734663963,-0.2838505804538727,-0.25928792357444763,0.11443932354450226,0.10168719291687012,0.286403089761734,-0.10049177706241608,0.16539394855499268,-0.025730447843670845,0.012983390130102634,-0.15453064441680908,0.1528049111366272,-0.14172188937664032,0.0889987200498581,0.05727100744843483,-0.08808005601167679,0.22554895281791687,-0.022525757551193237,-0.09720323234796524,-0.1071062833070755,-0.09187646210193634,-0.13616620004177094,-0.11668204516172409,0.09744042158126831,0.21644146740436554,-0.08488747477531433
芹,23,-0.09602421522140503,0.06729350239038467,0.01279006339609623,-0.0025072561111301184,-0.18862544000148773,0.13164587318897247,-0.1368323564529419,0.17592452466487885,0.09296999126672745,0.15192626416683197,0.029927147552371025,-0.006228702142834663,0.06868118792772293,0.015138190239667892,-0.16341763734817505,0.04517541080713272,0.16864226758480072,0.00242154230363667,-0.05593174323439598,0.18122373521327972,0.21286310255527496,0.03419429808855057,-0.09899020195007324,0.11486263573169708,-0.050275519490242004,-0.14608630537986755,-0.10380146652460098,0.18787270784378052,0.2601604759693146,0.35550299286842346,-0.0066756135784089565,0.2062050849199295,0.07908263802528381,-0.09733879566192627,0.008793509565293789,0.16282860934734344,-0.03505220636725426,0.08726855367422104,-0.1381060928106308,-0.10554910451173782,-0.012553895823657513,-0.00772453797981143,-0.060077689588069916,-0.1726260930299759,0.05967855080962181,-0.024048764258623123,-0.2358451932668686,0.03799329698085785,0.3585646152496338,-0.268156498670578
山椒魚,23,0.025716356933116913,0.05637738108634949,-0.14307385683059692,-0.053179867565631866,-0.10075971484184265,-0.12939448654651642,-0.08140233159065247,0.16882199048995972,-0.21741922199726105,-0.1649465262889862,-0.014180527068674564,0.04042966291308403,0.12231900542974472,-0.0879153162240982,0.09396415948867798,-0.06723318994045258,0.10593732446432114,0.06050141155719757,-0.18088379502296448,0.06332774460315704,0.31234854459762573,0.008614196442067623,0.04876800626516342,0.04954155907034874,-0.21181842684745789,-0.18986742198467255,-0.12181971967220306,0.11274711042642593,0.21291029453277588,0.16912133991718292,0.17505015432834625,0.03831297159194946,-0.0443313866853714,-0.014442549087107182,-0.10206157714128494,0.24411046504974365,0.10048412531614304,0.2168777883052826,0.339842289686203,-0.12459420412778854,0.041608307510614395,-0.19077393412590027,0.10322113335132599,0.05270807817578316,0.09850043803453445,-0.1031080037355423,0.009520714171230793,0.11900636553764343,0.27939003705978394,0.07319574803113937
初雪,23,0.10317698866128922,-0.09736798703670502,-0.23170927166938782,0.15215285122394562,-0.05975905433297157,-4.6662206295877695e-4,0.023223187774419785,0.13891808688640594,0.043823834508657455,0.26872518658638,0.03814178705215454,-0.1357879489660263,0.053748805075883865,-0.2810121178627014,0.0399484857916832,-0.04796495661139488,0.031713537871837616,0.01126595214009285,-0.173500657081604,0.10626227408647537,0.20131559669971466,-0.05752948671579361,0.08633064478635788,-0.03164807707071304,0.022753752768039703,0.07377604395151138,-0.0040296753868460655,0.004000063985586166,0.07511884719133377,0.26261821389198303,-0.082118988037109375,0.1167757585644722,0.19134555757045746,0.0906187891960144,-0.08404131978750229,0.016606053337454796,0.06797747313976288,-0.03169351443648338,-0.1081121638417244,-0.31300050020217896,0.29037952423095703,-0.12702137231826782,-0.11900632828474045,0.23670212924480438,0.1613934338092804,-0.23285700380802155,-0.17809578776359558,-0.04820290207862854,0.15557578206062317,-0.16563405096530914
爽やか,23,0.2556074857711792,-0.17652207612991333,0.1340985745191574,-0.04058743640780449,-0.07329503446817398,-0.16204431653022766,-0.21101073920726776,-0.24951542913913727,0.03327471762895584,-0.18385709822177887,0.21297623217105865,0.06465288251638412,0.16520635783672333,0.028559189289808273,-0.1748439520597458,0.015883075073361397,0.1518041491508484,-0.27121129631996155,-0.2596050500869751,-0.02727506496012211,0.1259751319885254,0.11738978326320648,-0.005156737752258778,0.07432875037193298,-0.09093639999628067,0.14237968623638153,0.12444743514060974,0.16452088952064514,-0.02026018686592579,0.058592915534973145,-0.05977350100874901,0.07511142641305923,-0.14796531200408936,-0.04036227986216545,-0.05562017112970352,0.07231777906417847,-0.1670788675546646,0.2003532350063324,-0.05409250408411026,0.007248946465551853,0.11439970880746841,0.029147906228899956,-0.04078404977917671,0.17962396144866943,0.19296249747276306,0.1910751461982727,0.07188352942466736,0.22800232470035553,0.10705427825450897,-0.15774044394493103
